stock_id,ymonth,max,min,trading_volume,trading_money,trading_turnover,date,close,open,spread
06472P,2015M01,1.46,0.0,280000,315820,28,2016-01-01,0.0,1.11,-1.1
06473P,2015M01,4.62,0.0,782000,3094000,74,2016-01-01,3.69,2.79,3.69
06474P,2015M01,4.74,0.0,176000,762120,14,2016-01-01,0.0,3.4,-3.32
06475P,2015M01,0.06,0.0,880000,45700,30,2016-01-01,0.0,0.05,0.0
06476P,2015M01,0.21,0.0,4140000,313200,36,2016-01-01,0.0,0.0,0.0
06477P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06478P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06479P,2015M01,0.03,0.0,4000,120,2,2016-01-01,0.0,0.0,-0.08
06480P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06481P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-1.8
06482P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06483P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06484P,2015M01,0.82,0.44,2188000,1343600,182,2016-01-01,0.61,0.54,0.61
06485P,2015M01,4.38,0.23,65730000,98133240,2368,2016-01-01,1.89,0.23,1.7
06486P,2015M01,6.4,0.0,3552000,12425600,322,2016-01-01,0.0,2.12,-2.29
06487P,2015M01,3.76,0.0,1148000,3752800,150,2016-01-01,0.0,0.0,0.0
06488P,2015M01,2.92,0.0,344000,916900,34,2016-01-01,2.57,2.5,0.2
06489P,2015M01,6.1,1.79,2364000,8956140,298,2016-01-01,5.15,1.79,3.22
06490P,2015M01,7.05,0.0,2972000,14545720,104,2016-01-01,7.05,3.75,3.21
06491P,2015M01,0.01,0.0,522000,5220,20,2016-01-01,0.0,0.0,0.0
06492P,2015M01,2.1,0.0,20000,42000,2,2016-01-01,0.0,2.1,-2.17
06493P,2015M01,4.62,0.0,290000,1083260,30,2016-01-01,4.5,0.0,4.5
06494P,2015M01,2.0,0.0,10000,20000,2,2016-01-01,2.0,0.0,2.0
06495P,2015M01,1.15,0.0,108000,100820,14,2016-01-01,0.0,0.96,-0.47
06496P,2015M01,0.17,0.0,1468000,73320,62,2016-01-01,0.01,0.0,0.01
06497P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06498P,2015M01,3.79,0.0,180000,648800,8,2016-01-01,0.0,0.0,0.0
06499P,2015M01,5.85,0.0,512000,2387340,78,2016-01-01,0.0,3.67,-2.93
06500P,2015M01,0.62,0.0,2164000,705920,58,2016-01-01,0.0,0.0,0.0
06501P,2015M01,17.4,0.0,152000,2023000,62,2016-01-01,0.0,8.8,0.0
06502P,2015M01,0.86,0.0,5598000,3802480,274,2016-01-01,0.0,0.51,-0.5
06503P,2015M01,6.3,0.0,124000,663000,12,2016-01-01,0.0,4.88,0.0
06504P,2015M01,0.79,0.0,5602000,1908960,180,2016-01-01,0.25,0.19,0.06
06505P,2015M01,0.92,0.47,12240000,8674360,320,2016-01-01,0.47,0.55,-0.15
06506P,2015M01,5.35,0.23,9672000,43901800,598,2016-01-01,4.77,1.79,3.15
06507P,2015M01,14.5,0.0,142000,1909400,34,2016-01-01,0.0,0.0,0.0
06508P,2015M01,3.83,0.0,15286000,41680440,776,2016-01-01,2.61,2.08,0.49
06509P,2015M01,0.1,0.0,1364000,94000,62,2016-01-01,0.0,0.0,0.0
06510P,2015M01,3.06,0.0,18000,51760,6,2016-01-01,2.52,0.0,2.52
06511P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-4.19
06512P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06513P,2015M01,2.11,0.66,1624000,2242880,72,2016-01-01,1.32,0.78,0.64
06514P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06515P,2015M01,0.19,0.0,150000,19800,12,2016-01-01,0.0,0.0,-0.11
06516P,2015M01,2.85,0.0,2000,5700,2,2016-01-01,0.0,0.0,0.0
06517P,2015M01,3.76,0.0,406000,1325020,26,2016-01-01,0.0,0.0,-1.03
06518P,2015M01,1.01,0.0,1532000,1012140,46,2016-01-01,0.0,0.54,0.0
06519P,2015M01,4.8,0.0,5402000,12301980,274,2016-01-01,4.43,1.62,3.54
06520P,2015M01,4.9,0.0,726000,2089000,84,2016-01-01,4.12,1.77,4.12
06521P,2015M01,4.01,1.33,14464000,39961060,434,2016-01-01,2.94,1.33,1.58
06522P,2015M01,5.15,0.0,1154000,5171020,174,2016-01-01,0.0,2.75,0.0
06523P,2015M01,1.29,0.0,886000,640520,34,2016-01-01,0.55,0.85,-0.34
06524P,2015M01,2.14,0.0,108000,200480,30,2016-01-01,1.89,1.95,1.89
06525P,2015M01,0.05,0.0,30000,1500,2,2016-01-01,0.0,0.0,0.0
06526P,2015M01,0.97,0.0,874000,712400,34,2016-01-01,0.0,0.85,0.0
06527P,2015M01,1.03,0.41,29360000,19470820,932,2016-01-01,0.47,0.78,-0.28
06528P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06529P,2015M01,4.2,0.0,36000,127380,10,2016-01-01,0.0,3.15,0.0
06530P,2015M01,0.59,0.0,180000,89500,16,2016-01-01,0.59,0.0,0.59
06531P,2015M01,0.02,0.0,2000,40,2,2016-01-01,0.0,0.0,0.0
06532P,2015M01,1.65,0.0,40000,65200,4,2016-01-01,0.0,0.0,0.0
06533P,2015M01,16.5,0.0,118000,1924000,24,2016-01-01,0.0,0.0,0.0
06534P,2015M01,4.68,0.0,100000,456700,6,2016-01-01,0.0,4.48,0.0
06535P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06536P,2015M01,4.8,0.0,2000,9600,2,2016-01-01,0.0,0.0,0.0
06537P,2015M01,1.35,0.0,1212000,991340,108,2016-01-01,0.0,0.42,-0.39
06538P,2015M01,1.48,0.73,2506000,2899040,342,2016-01-01,0.78,0.9,-0.05
06539P,2015M01,8.15,0.0,398000,2804860,70,2016-01-01,0.0,4.54,0.0
06540P,2015M01,6.5,0.28,4788000,12391480,384,2016-01-01,0.84,0.28,0.4
06541P,2015M01,5.05,0.0,516000,2262460,56,2016-01-01,3.2,0.0,3.2
06542P,2015M01,3.4,0.0,1270000,3451560,90,2016-01-01,0.0,2.15,-2.14
06543P,2015M01,1.8,0.0,1956000,2366400,194,2016-01-01,0.0,1.35,-1.4
06544P,2015M01,1.04,0.0,506000,286600,18,2016-01-01,0.38,0.56,0.38
06545P,2015M01,1.4,0.0,1518000,698940,24,2016-01-01,0.17,0.0,0.17
06546P,2015M01,1.08,0.0,128000,119300,16,2016-01-01,0.0,0.0,0.0
06547P,2015M01,9.35,0.0,136000,1196500,18,2016-01-01,0.0,0.0,-4.06
06548P,2015M01,2.01,0.0,20000,40200,2,2016-01-01,2.01,0.0,2.01
06549P,2015M01,0.3,0.0,110000,29500,4,2016-01-01,0.0,0.0,-0.25
06550P,2015M01,0.66,0.17,5706000,1706900,228,2016-01-01,0.51,0.18,0.51
06551P,2015M01,0.05,0.0,212000,8120,10,2016-01-01,0.0,0.04,0.0
06552P,2015M01,1.99,0.0,146000,259960,20,2016-01-01,0.0,1.64,-1.6
06553P,2015M01,0.34,0.0,1106000,165840,112,2016-01-01,0.0,0.12,-0.1
06554P,2015M01,0.46,0.0,10766000,3500180,150,2016-01-01,0.0,0.27,-0.3
06555P,2015M01,5.95,0.0,276000,1438600,24,2016-01-01,0.0,0.0,-4.58
06556P,2015M01,5.35,0.0,4000,20680,4,2016-01-01,0.0,0.0,0.0
06557P,2015M01,6.6,0.0,10000,66000,2,2016-01-01,0.0,0.0,0.0
06558P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06559P,2015M01,0.44,0.0,12094000,4013360,106,2016-01-01,0.0,0.4,-0.42
06560P,2015M01,2.01,0.0,1416000,2183980,88,2016-01-01,0.0,1.2,-1.22
06561P,2015M01,1.04,0.0,60000,62400,2,2016-01-01,0.0,0.0,0.0
06562P,2015M01,2.16,0.0,246000,526560,8,2016-01-01,0.0,2.04,-2.12
06563P,2015M01,0.01,0.0,80000,800,4,2016-01-01,0.0,0.0,0.0
06564P,2015M01,1.15,0.0,9838000,8948660,186,2016-01-01,0.0,0.65,-0.68
06565P,2015M01,1.46,0.0,40000,56800,4,2016-01-01,0.0,1.38,-1.43
06566P,2015M01,1.16,0.0,1142000,1100680,56,2016-01-01,1.02,0.0,1.02
06567P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06568P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06569P,2015M01,1.4,0.0,4616000,4906680,190,2016-01-01,0.0,0.91,-0.81
06570P,2015M01,0.28,0.0,5244000,1092940,156,2016-01-01,0.0,0.18,-0.2
06571P,2015M01,4.01,0.0,12000,48120,2,2016-01-01,0.0,0.0,0.0
06572P,2015M01,4.1,0.0,7556000,27334020,728,2016-01-01,2.71,2.46,2.71
06573P,2015M01,1.87,0.98,13594000,19814020,1268,2016-01-01,1.03,1.15,-0.12
06574P,2015M01,0.07,0.0,300000,13960,14,2016-01-01,0.0,0.0,0.0
06575P,2015M01,1.75,0.86,11372000,15362660,866,2016-01-01,0.92,1.0,-0.1
06576P,2015M01,0.86,0.0,21782000,14888220,308,2016-01-01,0.49,0.62,-0.13
06577P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06578P,2015M01,1.31,0.0,3506000,3119240,72,2016-01-01,0.51,0.88,-0.39
06579P,2015M01,1.13,0.0,12802000,11418560,150,2016-01-01,0.42,0.79,0.42
06580P,2015M01,3.69,0.0,100000,295680,22,2016-01-01,0.0,0.0,0.0
06581P,2015M01,1.19,0.0,264000,299780,42,2016-01-01,1.12,1.03,1.12
06582P,2015M01,1.79,0.0,3118000,4684060,96,2016-01-01,0.0,1.18,-1.11
06583P,2015M01,3.6,0.0,5770000,15164080,332,2016-01-01,2.17,0.99,1.35
06584P,2015M01,0.01,0.0,40000,400,40,2016-01-01,0.0,0.0,0.0
06585P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06586P,2015M01,0.32,0.0,1148000,235120,86,2016-01-01,0.02,0.0,0.02
06587P,2015M01,2.28,0.0,1610000,3188580,120,2016-01-01,1.81,1.42,0.7
06588P,2015M01,2.79,1.21,7348000,16675320,370,2016-01-01,1.9,1.21,0.96
06589P,2015M01,0.16,0.0,4260000,409440,260,2016-01-01,0.0,0.11,-0.1
06590P,2015M01,1.33,0.0,10536000,11324260,204,2016-01-01,0.84,0.84,0.02
06591P,2015M01,0.01,0.0,68000,680,6,2016-01-01,0.0,0.0,0.0
06592P,2015M01,1.19,0.0,6462000,5501220,66,2016-01-01,0.0,0.78,-0.73
06593P,2015M01,0.33,0.0,1040000,225060,12,2016-01-01,0.0,0.0,0.0
06594P,2015M01,6.45,0.0,1998000,10851300,18,2016-01-01,4.8,0.0,4.8
06595P,2015M01,1.0,0.0,960000,679120,36,2016-01-01,0.0,0.0,0.0
06596P,2015M01,5.7,0.0,200000,993200,12,2016-01-01,0.0,0.0,-3.57
06597P,2015M01,0.01,0.0,8000,80,2,2016-01-01,0.01,0.0,0.01
06598P,2015M01,2.26,0.0,6764000,10033920,208,2016-01-01,2.01,0.78,1.14
06599P,2015M01,0.34,0.0,214000,46580,32,2016-01-01,0.15,0.0,0.15
06600P,2015M01,0.05,0.0,2000000,100000,40,2016-01-01,0.0,0.0,0.0
06601P,2015M01,5.0,0.0,176000,700920,32,2016-01-01,4.62,0.0,4.62
06602P,2015M01,0.07,0.0,320000,22000,6,2016-01-01,0.0,0.0,0.0
06603P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06604P,2015M01,3.19,0.0,570000,1524560,104,2016-01-01,0.0,0.0,0.0
06605P,2015M01,3.69,0.0,14432000,43153100,1392,2016-01-01,2.03,1.42,0.57
06606P,2015M01,3.75,0.0,10168000,28017100,840,2016-01-01,2.14,1.71,0.61
06607P,2015M01,0.51,0.17,2538000,918740,166,2016-01-01,0.19,0.3,-0.05
06608P,2015M01,0.48,0.0,5440000,2205140,186,2016-01-01,0.22,0.3,-0.06
06609P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06610P,2015M01,0.15,0.03,5896000,586180,500,2016-01-01,0.03,0.08,-0.04
06611P,2015M01,2.2,0.0,2768000,4123220,140,2016-01-01,1.68,1.11,0.57
06612P,2015M01,3.23,0.0,28000,84680,8,2016-01-01,3.23,0.0,0.86
06613P,2015M01,3.26,0.0,956000,2794420,52,2016-01-01,0.0,2.65,-2.62
06614P,2015M01,3.65,0.0,796000,2555720,82,2016-01-01,0.0,2.65,-2.63
06615P,2015M01,0.19,0.0,4232000,516640,102,2016-01-01,0.0,0.0,-0.13
06616P,2015M01,0.18,0.0,444000,42600,36,2016-01-01,0.0,0.0,0.0
06617P,2015M01,1.8,0.0,2092000,2402240,150,2016-01-01,0.0,0.42,-0.43
06618P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06619P,2015M01,1.1,0.0,4222000,2973120,266,2016-01-01,0.0,0.43,-0.47
06620P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06621P,2015M01,3.65,0.0,156000,539920,14,2016-01-01,0.0,3.02,0.0
06622P,2015M01,1.5,0.43,17700000,15919980,486,2016-01-01,0.89,0.51,0.4
06623P,2015M01,4.67,0.9,13914000,43457480,546,2016-01-01,3.0,0.9,2.0
06624P,2015M01,1.83,0.0,520000,815480,48,2016-01-01,0.0,0.0,-0.77
06625P,2015M01,0.05,0.0,3656000,101260,110,2016-01-01,0.0,0.02,-0.03
06626P,2015M01,3.3,0.0,800000,1582260,48,2016-01-01,0.0,1.46,-1.35
06627P,2015M01,9.5,0.0,68000,554300,16,2016-01-01,0.0,0.0,0.0
06628P,2015M01,5.9,0.0,22000,110200,4,2016-01-01,0.0,0.0,-3.76
06629P,2015M01,0.09,0.0,1460000,49200,36,2016-01-01,0.0,0.0,-0.06
06630P,2015M01,0.43,0.0,154000,31520,12,2016-01-01,0.0,0.37,0.0
06631P,2015M01,0.73,0.0,2696000,1150320,150,2016-01-01,0.0,0.5,-0.56
06632P,2015M01,1.33,0.0,200000,22800,6,2016-01-01,0.0,0.03,0.0
06633P,2015M01,1.38,0.0,560000,647580,52,2016-01-01,0.0,1.04,-1.04
06634P,2015M01,1.48,0.0,640000,622400,46,2016-01-01,0.0,0.5,-0.48
06635P,2015M01,7.3,0.0,3250000,20777940,58,2016-01-01,0.0,0.0,-3.37
06636P,2015M01,0.02,0.0,2000,40,2,2016-01-01,0.0,0.02,0.0
06637P,2015M01,1.18,0.0,3472000,3618220,268,2016-01-01,1.08,0.51,0.61
06638P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06639P,2015M01,1.41,0.0,7318000,6605820,148,2016-01-01,0.5,0.63,-0.14
06640P,2015M01,1.49,0.0,640000,865120,20,2016-01-01,0.0,1.09,-1.14
06641P,2015M01,2.0,0.0,1304000,2344200,34,2016-01-01,0.0,0.0,-1.16
06642P,2015M01,4.6,0.0,6072000,15010920,246,2016-01-01,0.0,1.69,-1.82
06643P,2015M01,2.7,0.0,942000,1587320,96,2016-01-01,0.0,1.2,0.0
06644P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06645P,2015M01,5.6,0.0,170000,776340,22,2016-01-01,0.0,3.2,-3.06
06646P,2015M01,4.85,0.0,4920000,14920120,344,2016-01-01,2.53,1.81,0.72
06647P,2015M01,1.09,0.0,998000,860200,88,2016-01-01,0.36,0.0,0.36
06648P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.07
06649P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06650P,2015M01,4.71,0.0,222000,846300,24,2016-01-01,0.0,3.24,0.0
06651P,2015M01,4.25,0.0,1452000,4924200,46,2016-01-01,0.0,1.79,-1.08
06652P,2015M01,1.4,0.0,336000,417980,36,2016-01-01,0.0,0.0,0.0
06653P,2015M01,0.14,0.0,420000,34500,38,2016-01-01,0.0,0.0,-0.05
06654P,2015M01,0.18,0.0,17906000,1911760,540,2016-01-01,0.01,0.15,-0.15
06655P,2015M01,0.23,0.0,4108000,760460,80,2016-01-01,0.0,0.15,0.0
06656P,2015M01,0.52,0.0,906000,376920,32,2016-01-01,0.0,0.35,0.0
06657P,2015M01,4.55,0.0,2000,9100,2,2016-01-01,0.0,0.0,0.0
06658P,2015M01,6.9,0.0,180000,990000,18,2016-01-01,0.0,0.0,-3.68
06659P,2015M01,11.8,0.0,266000,2605000,36,2016-01-01,10.0,6.0,10.0
06660P,2015M01,4.68,0.0,1726000,5107020,80,2016-01-01,0.0,1.51,-1.7
06661P,2015M01,0.43,0.0,4000,1600,4,2016-01-01,0.37,0.43,0.37
06662P,2015M01,2.58,0.0,796000,1807580,90,2016-01-01,1.99,1.63,1.99
06663P,2015M01,0.29,0.0,240000,59000,12,2016-01-01,0.0,0.0,0.0
06664P,2015M01,0.3,0.0,240000,45900,18,2016-01-01,0.0,0.14,-0.17
06665P,2015M01,7.1,0.0,4696000,20188640,382,2016-01-01,0.0,2.27,-2.45
06666P,2015M01,0.56,0.01,8368000,1670240,320,2016-01-01,0.01,0.17,-0.15
06667P,2015M01,0.7,0.0,1814000,996980,42,2016-01-01,0.1,0.37,0.1
06668P,2015M01,2.83,0.0,232000,632720,8,2016-01-01,2.79,0.0,2.79
06669P,2015M01,0.62,0.0,6810000,3146560,138,2016-01-01,0.04,0.44,-0.32
06670P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06671P,2015M01,0.3,0.0,434000,93580,52,2016-01-01,0.0,0.0,0.0
06672P,2015M01,4.56,0.0,38000,144660,4,2016-01-01,0.0,0.0,0.0
06673P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06674P,2015M01,0.61,0.0,1382000,766020,20,2016-01-01,0.0,0.0,0.0
06675P,2015M01,1.25,0.0,232000,264100,22,2016-01-01,0.88,0.0,-0.13
06676P,2015M01,2.44,0.0,530000,1074500,18,2016-01-01,0.0,1.4,0.0
06677P,2015M01,0.12,0.0,1006000,65280,104,2016-01-01,0.0,0.08,-0.1
06678P,2015M01,4.73,0.0,104000,400280,24,2016-01-01,0.0,2.7,0.0
06679P,2015M01,0.5,0.0,800000,376500,6,2016-01-01,0.0,0.0,0.0
06680P,2015M01,0.01,0.0,200000,2000,4,2016-01-01,0.0,0.0,0.0
06681P,2015M01,0.78,0.0,3096000,2269460,140,2016-01-01,0.73,0.0,0.73
06682P,2015M01,0.54,0.1,2604000,773560,260,2016-01-01,0.1,0.16,-0.05
06683P,2015M01,1.51,0.0,1358000,1323000,104,2016-01-01,0.0,0.54,0.0
06684P,2015M01,1.57,0.0,2684000,3962600,100,2016-01-01,1.42,0.0,0.23
06685P,2015M01,1.34,0.0,1834000,828760,106,2016-01-01,0.0,0.1,-0.14
06686P,2015M01,0.52,0.0,2328000,758680,168,2016-01-01,0.0,0.15,-0.13
06687P,2015M01,0.16,0.0,90000,12800,4,2016-01-01,0.0,0.0,0.0
06688P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06689P,2015M01,2.48,0.66,13662000,19632500,664,2016-01-01,0.71,0.66,0.17
06690P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06691P,2015M01,0.47,0.0,4502000,776180,92,2016-01-01,0.0,0.41,-0.49
06692P,2015M01,0.84,0.0,738000,491460,72,2016-01-01,0.0,0.47,0.0
06693P,2015M01,0.75,0.0,2258000,1182760,124,2016-01-01,0.0,0.58,-0.62
06694P,2015M01,0.11,0.0,7462000,449820,74,2016-01-01,0.0,0.05,-0.07
06695P,2015M01,1.8,0.0,9388000,10554780,266,2016-01-01,0.0,0.7,-0.78
06696P,2015M01,0.07,0.0,3152000,80140,66,2016-01-01,0.0,0.04,-0.05
06697P,2015M01,1.07,0.0,4850000,1235220,94,2016-01-01,0.0,0.19,-0.16
06698P,2015M01,5.4,2.01,12674000,43770760,726,2016-01-01,2.88,2.06,0.82
06699P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06700P,2015M01,0.87,0.0,3550000,2221020,188,2016-01-01,0.0,0.48,0.0
06701P,2015M01,0.49,0.0,2040000,648600,26,2016-01-01,0.0,0.0,0.0
06702P,2015M01,0.66,0.0,9838000,4932940,156,2016-01-01,0.0,0.38,-0.32
06703P,2015M01,0.5,0.0,56000,24040,8,2016-01-01,0.0,0.0,-0.93
06704P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06705P,2015M01,4.9,0.0,400000,1643920,36,2016-01-01,4.68,0.0,4.68
06706P,2015M01,0.04,0.0,402000,8440,6,2016-01-01,0.0,0.0,-0.04
06707P,2015M01,0.09,0.0,60000,3600,6,2016-01-01,0.0,0.0,0.0
06708P,2015M01,0.92,0.58,25418000,20182460,506,2016-01-01,0.58,0.76,-0.13
06709P,2015M01,1.62,0.0,1260000,1591660,108,2016-01-01,0.0,1.22,0.0
06710P,2015M01,0.16,0.0,84000,13280,4,2016-01-01,0.0,0.0,0.0
06711P,2015M01,2.16,0.0,182000,344700,30,2016-01-01,0.0,1.09,0.0
06712P,2015M01,2.24,0.0,11036000,13537920,528,2016-01-01,0.49,0.57,-0.08
06713P,2015M01,3.29,0.0,24000,40460,6,2016-01-01,0.0,1.38,-1.34
06714P,2015M01,0.82,0.0,6084000,3491300,226,2016-01-01,0.25,0.0,0.25
06715P,2015M01,4.16,1.86,4566000,14769320,454,2016-01-01,3.39,1.9,1.51
06716P,2015M01,3.13,1.19,5848000,13167520,406,2016-01-01,2.4,1.19,1.23
06717P,2015M01,3.45,0.0,40000,122400,4,2016-01-01,0.0,0.0,0.0
06718P,2015M01,5.3,0.0,1588000,6031680,176,2016-01-01,0.0,1.85,0.0
06719P,2015M01,3.63,0.0,2484000,6841940,134,2016-01-01,0.0,1.67,0.0
06720P,2015M01,0.85,0.0,5148000,3788880,146,2016-01-01,0.0,0.0,-0.55
06721P,2015M01,2.61,0.0,2030000,3917020,170,2016-01-01,0.0,1.28,-1.24
06722P,2015M01,0.81,0.0,4212000,2060180,140,2016-01-01,0.0,0.39,-0.4
06723P,2015M01,0.02,0.0,6000,120,2,2016-01-01,0.0,0.0,0.0
06724P,2015M01,3.13,0.0,3410000,9328660,162,2016-01-01,0.0,1.89,0.0
06725P,2015M01,0.03,0.0,240000,2600,8,2016-01-01,0.0,0.0,0.0
06726P,2015M01,1.88,0.0,1172000,1529080,76,2016-01-01,0.0,1.01,-1.0
06727P,2015M01,0.3,0.0,264000,71140,14,2016-01-01,0.0,0.0,-0.2
06728P,2015M01,1.66,0.0,1028000,951580,92,2016-01-01,0.0,0.38,-0.38
06729P,2015M01,2.38,0.0,7632000,7648940,306,2016-01-01,0.0,0.62,-0.62
06730P,2015M01,0.82,0.0,848000,479020,60,2016-01-01,0.4,0.37,0.4
06731P,2015M01,0.43,0.0,18994000,4931200,262,2016-01-01,0.09,0.33,-0.22
06732P,2015M01,2.8,0.0,214000,484860,48,2016-01-01,0.0,1.72,0.0
06733P,2015M01,3.46,0.0,9400000,23734700,796,2016-01-01,1.39,1.99,-0.65
06734P,2015M01,3.23,0.18,26670000,35969660,880,2016-01-01,0.26,1.33,-1.16
06735P,2015M01,0.05,0.0,6110000,64000,92,2016-01-01,0.01,0.0,-0.01
06736P,2015M01,0.88,0.0,17472000,9704040,370,2016-01-01,0.88,0.46,0.37
06737P,2015M01,0.72,0.0,2778000,1840820,80,2016-01-01,0.0,0.0,-0.59
06738P,2015M01,2.57,0.0,626000,772460,64,2016-01-01,2.17,0.86,1.35
06739P,2015M01,1.37,0.2,2294000,1943560,132,2016-01-01,0.2,0.7,-0.33
06740P,2015M01,2.89,1.11,22176000,53304120,338,2016-01-01,1.27,1.11,0.09
06741P,2015M01,1.94,0.6,76340000,106040060,2428,2016-01-01,0.62,0.67,-0.1
06742P,2015M01,3.28,0.0,3106000,6876520,270,2016-01-01,1.2,1.25,-0.08
06743P,2015M01,2.02,0.33,18424000,23857900,848,2016-01-01,0.36,0.78,-0.33
06744P,2015M01,0.62,0.0,11726000,5010220,310,2016-01-01,0.23,0.27,-0.02
06745P,2015M01,0.65,0.0,1906000,901600,64,2016-01-01,0.65,0.43,0.65
06746P,2015M01,1.2,0.0,4108000,4569680,94,2016-01-01,1.07,0.92,0.08
06747P,2015M01,0.91,0.3,2280000,1509340,266,2016-01-01,0.3,0.55,-0.25
06748P,2015M01,3.44,0.0,2826000,6085720,238,2016-01-01,0.0,1.44,-1.47
06749P,2015M01,4.5,0.0,554000,1611860,68,2016-01-01,2.98,1.4,2.98
06750P,2015M01,3.32,0.0,7426000,14304420,292,2016-01-01,0.0,1.17,-1.12
06751P,2015M01,4.45,0.0,9900000,32301020,552,2016-01-01,2.01,2.49,-0.45
06752P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06753P,2015M01,1.09,0.0,14000,10340,14,2016-01-01,0.0,0.0,0.0
06754P,2015M01,1.28,0.0,10300000,10479580,402,2016-01-01,0.98,0.8,0.98
06755P,2015M01,1.58,0.0,13320000,15781420,316,2016-01-01,0.99,0.81,0.2
06756P,2015M01,0.87,0.0,20000,13560,16,2016-01-01,0.57,0.0,0.57
06757P,2015M01,0.51,0.0,1012000,494700,16,2016-01-01,0.0,0.0,0.0
06758P,2015M01,2.47,0.0,1566000,3174600,70,2016-01-01,0.88,1.44,0.88
06759P,2015M01,2.59,0.0,150000,360600,12,2016-01-01,0.0,1.79,0.0
06760P,2015M01,0.54,0.14,2818000,1038060,238,2016-01-01,0.14,0.31,-0.21
06761P,2015M01,5.0,0.0,60000,271060,22,2016-01-01,0.0,0.0,0.0
06762P,2015M01,3.24,0.0,8718000,19854260,432,2016-01-01,0.0,1.82,-1.74
06763P,2015M01,5.8,2.13,3302000,14277000,324,2016-01-01,4.15,2.13,2.2
06764P,2015M01,5.2,0.0,276000,1269660,32,2016-01-01,0.0,0.0,0.0
06765P,2015M01,3.5,0.0,722000,1991020,94,2016-01-01,1.84,0.0,1.84
06766P,2015M01,3.42,0.0,46000,123860,12,2016-01-01,2.4,0.0,2.4
06767P,2015M01,2.3,0.0,1146000,1952100,106,2016-01-01,1.54,0.0,1.54
06768P,2015M01,4.95,0.0,7280000,28200880,454,2016-01-01,3.6,2.13,3.6
06769P,2015M01,2.94,0.0,652000,1579620,60,2016-01-01,0.0,1.67,0.0
06770P,2015M01,4.06,0.0,426000,1600120,84,2016-01-01,0.0,0.0,0.0
06771P,2015M01,3.49,0.0,48000,149840,8,2016-01-01,0.0,0.0,0.0
06772P,2015M01,4.6,0.0,58000,240360,8,2016-01-01,0.0,0.0,0.0
06773P,2015M01,2.89,0.0,5894000,12489980,252,2016-01-01,1.36,0.81,0.57
06774P,2015M01,0.36,0.0,218000,66280,32,2016-01-01,0.0,0.0,0.0
06775P,2015M01,2.6,0.0,16000,33780,12,2016-01-01,0.0,1.21,0.0
06776P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
06777P,2015M01,3.5,0.0,1096000,2854100,82,2016-01-01,0.0,0.0,0.0
06778P,2015M01,2.15,0.0,1600000,2631440,156,2016-01-01,0.0,1.24,-1.28
06779P,2015M01,2.04,0.0,8882000,12355200,286,2016-01-01,0.0,0.96,-0.91
06780P,2015M01,1.25,0.0,128000,134900,30,2016-01-01,0.0,0.0,0.0
